,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
14,0,0.6506900212314226,0.2170738742694429,0.7240607413717799,0.43531707786235674,0.8138744048968489,0.7196905325575251,0.9690493736182757,0.5795140835387073,0.8476602238046793,0.42920147356405347,0.7428801102434544,0.5780044787260514,0.1428571428571428,0.10344827586206906,0.5058823529411767,0.9928684627575275,0.6176240721668269,0.5139984720768842,0.4159699636448555,0.4347116753678215,0.38145192609990186,0.33013831017601675,0.31709244140110615,0.31577200061290156,0.5821886828385746,0.1985418223070751,0.12911337672386325,0.14071957967916576
15,0,0.46208067940552017,0.2920910318265104,0.4685928627895477,0.374058704838771,0.7710269780095216,0.5468385491368433,0.8604765413903219,0.4254254677765673,0.8059511698880977,0.3691174181497431,0.4584290307762977,0.6081114705150537,0.19780219780219777,0.24137931034482762,0.5373161764705884,0.9241944004226097,0.7380645457380077,0.5329601263425503,0.34986186858867896,0.34758641828824544,0.30103748636103034,0.15932128202284573,0.33139320516197,0.2273354103886817,0.45325779036827196,0.18573088735784846,0.1579923535569614,0.17582955430808883
16,1,0.6744373673036095,0.22779309660148817,0.864048901370625,0.40944751569409676,0.8678304239401498,0.7402102778936661,0.9408007860476542,0.6154659784436711,0.8240081383519837,0.525709541846106,0.7367937528709233,0.49141577506842493,0.1648351648351648,0.034482758620689724,0.41727941176470595,0.9635499207606975,0.830200623887241,0.7414099263643776,0.6262629926847598,0.7092825502293939,0.6342906811162686,0.49068584736767057,0.22570450355543853,0.20248735890494918,0.36991453805318164,0.22076035527517232,0.14059441991716354,0.12728489521944986
17,1,0.5713269639065817,0.610816412900374,0.667508040732492,0.5343322519951992,0.7184311947404216,0.6492190489356502,0.7047408499140262,0.6097966004886666,0.6146998982706002,0.30944845120116227,0.2245062011943041,0.5493903956208013,0.17582417582417575,0.27586206896551735,0.4761029411764707,0.6119915478077127,0.8236877378215777,0.6224360743931645,0.4424955023686956,0.7238223777883245,0.5539039816544301,0.38193887735864,0.27218856992362395,0.200265590683896,0.4091937058109363,0.16194903295426252,0.1395475854535524,0.12011307109894725
18,0,0.6064225053078556,0.14543576820645232,0.4435158847332572,0.5315895670573241,0.6053049195193834,0.6807557957258141,0.9914026037828545,0.5260463492802216,0.8049338758901323,0.21501582524775587,0.9030776297657327,0.7929833291863646,0.08791208791208782,0.24137931034482762,0.7444852941176473,0.9852086634970947,0.7634303809599654,0.6020517824699714,0.4130236892252963,0.3059790776775826,0.21347067852717605,0.12335113040447404,0.27171451145641295,0.23637570866744978,0.42592901183136145,0.27926731413076566,0.2157161713167357,0.2635895079609247
19,1,0.5154670912951167,0.5018416067898637,0.6950337873203696,0.42082140288094116,0.8150079347086827,0.5977096051920223,0.6828788995332842,0.5559269327184455,0.6752288911495421,0.4308099413687543,0.2729673863114378,0.47250559840756434,0.23076923076923073,0.2068965517241379,0.398529411764706,0.6904384574749076,0.7541476623125942,0.6913248634177971,0.5865704753602357,0.6614064230343298,0.6787490984409962,0.6066287488711799,0.31751382670529366,0.22817815005873637,0.3610350655843074,0.1702498547356188,0.15126757999180734,0.23287452304373019
20,1,0.6388322717622081,0.9478880031861886,0.814652542892931,0.4357675129690446,0.8397188846066652,0.7093499356921913,0.7580447064603291,0.6602815650021683,0.5844354018311293,0.4717480413013022,0.11196600826825907,0.49713859168947505,0.17582417582417575,0.10344827586206906,0.4229779411764707,0.8552562070787113,0.514894599231412,0.48289945880706453,0.4477441559133508,0.4549418604651163,0.45704418101455413,0.5001473407373374,0.4510929681327364,0.4512232493998672,0.6888613802461495,0.20335629894026178,0.1472623003049474,0.15893880975687724
21,0,0.7627070063694268,0.6642243015330792,0.6739325047739031,0.6231913968497593,0.6424846973475402,0.8144049491091947,0.853352984524687,0.7482944268745437,0.7166836215666326,0.2421522336948062,0.25482315112540194,0.7213237123662604,0.06593406593406592,0.13793103448275867,0.6619485294117647,0.8795562599049132,0.8546836762103505,0.6166222627385776,0.4735985924992998,0.650890879607657,0.5491557709022986,0.35253727086931036,0.28209112457203056,0.21403033862812193,0.4742542909515081,0.1328269832046706,0.11760957625961493,0.20695407235751245
22,1,0.46823779193205944,0.13727785530773917,0.5652968844192083,0.32727516816177193,0.8406257084561326,0.5527923906952401,0.9540653402112504,0.39951133346731116,0.7792472024415056,0.4734602812224358,0.7802021129995407,0.5284896740482707,0.21978021978021978,0.17241379310344818,0.4545955882352942,0.9537770734284208,0.6128133103143867,0.4925202385614411,0.41623409674980216,0.2919188024046827,0.26501673663380976,0.26242811197896027,0.30237029233605484,0.35428264977782314,0.6915514080986502,0.3615284579840071,0.24313868280915746,0.24168447969314988
23,0,0.5947664543524416,0.5087362637391606,0.48000375414670793,0.6007798458341764,0.5502153706642485,0.6703490395795428,0.74527143208057,0.6172852564441578,0.5704476093591047,0.18009650806828204,0.3005282498851631,0.7432197063946258,0.10989010989010983,0.31034482758620685,0.686764705882353,0.7480190174326466,0.8291774596099826,0.7057245758087398,0.6218328116798979,0.510080485682645,0.5149288924232055,0.31746066952898494,0.2686858045825652,0.22976147913580877,0.43354678982074424,0.18899587725851533,0.11541349961312641,0.07041972151747011
24,1,0.1543736730360934,0.11579195946023957,0.17850065156103945,0.11627076600016428,0.8780321922466561,0.21139223319665357,0.8703021370670598,0.09656981479326865,0.47939979654120046,0.5479167747626215,0.47864033073036294,0.45857178402587717,0.4505494505494505,0.4482758620689655,0.38474264705882366,0.9112519809825677,0.4764867940267723,0.3358811558288983,0.31223026965382683,0.256204516690397,0.18800510421097394,0.1274006242177474,0.3763760863839874,0.3333673834210123,0.6275620729878354,0.2687391051714121,0.21183605662009009,0.2097508839922489
25,0,0.6159129511677284,0.18267440247492717,0.5914495698975191,0.49852666844329363,0.7159374291543867,0.6891802420738464,0.8816015720953081,0.5798313994690246,0.7240590030518819,0.307061692523219,0.8009875976113918,0.6588703657626276,0.1208791208791209,0.17241379310344818,0.5920955882352942,0.8983095615425252,0.7972312472750489,0.6142841551804938,0.3855912557205219,0.4427750751463375,0.41724150685184835,0.43689538807649037,0.24677376876481433,0.17748608202666122,0.45242459590068324,0.2301541185910739,0.17770015019798824,0.2537806900133848
26,0,0.6374946921443736,0.1879087952402878,0.6186017066928498,0.46906765142574325,0.7519836771707096,0.7081798051263568,0.9869810857283221,0.559026051637879,0.8751271617497456,0.34618378041820175,0.8066146072576941,0.6553869121672058,0.1208791208791209,0.13793103448275867,0.5886029411764707,0.9978869519281566,0.7766356792771436,0.6166659176847475,0.4974782656997654,0.5811629884511943,0.5162326854437519,0.4009949460542784,0.2495127732420332,0.2001123652893406,0.4130502059180613,0.19989762319802998,0.12871512448227207,0.09779850969894321
27,1,0.6691932059447983,0.8472029188171938,0.8553326932031895,0.4781869586212837,0.8240761732033552,0.7357000910924427,0.7437975927290592,0.7012047428154384,0.7912004069175991,0.4453380376692784,0.14836931557188793,0.49340631998009465,0.1648351648351648,0.10344827586206906,0.4193014705882354,0.7834125726360277,0.7939565816594429,0.6169650824629094,0.41425479889041394,0.6610999050783103,0.6231668300260756,0.3938307007398723,0.2689491703976824,0.2262883701925532,0.4195967338776871,0.1990398716139565,0.15735514997041555,0.17412150148830335
28,0,0.46061571125265394,0.1625440287668054,0.5863629718402901,0.3974781244427167,0.7961913398322376,0.5454180995005962,0.7521493490542863,0.4645716763800598,0.6737029501525942,0.4029471281066779,0.7039503904455673,0.5026125901965666,0.24175824175824168,0.27586206896551735,0.4283088235294119,0.7107765451664023,0.7020418741453947,0.5380754588584233,0.35210983402691864,0.5319668565100458,0.47418767222088654,0.26171517292732777,0.3594416644719516,0.30831503141120586,0.5656676268241008,0.12314269112642154,0.12105730280824722,0.1577102103601894
29,0,0.6086730360934183,0.38143950124377457,0.5072781714417731,0.5312353102652316,0.6433915211970074,0.6827573608371615,0.8730041758781628,0.5758437959447024,0.7220244150559509,0.24282675245161633,0.4305236564079008,0.7307788006966909,0.10989010989010983,0.24137931034482762,0.6724264705882356,0.9064976228209192,0.6969530491780263,0.5861896293823468,0.619794565659749,0.6573771950640722,0.6285438203909529,0.3160189483356834,0.32615222544113776,0.28037693447060624,0.46230390173066394,0.1288564234525885,0.08776341541122384,0.09938669916295428
30,1,0.5327707006369427,0.21605309386724558,0.6477216119728404,0.37060710557373355,0.835184765359329,0.6138460513030659,0.9216408744780151,0.47719027320901597,0.7733977619532042,0.46396513256887895,0.6457280661460726,0.5274944015924359,0.19780219780219777,0.13793103448275867,0.45349264705882364,0.9276281035393557,0.6531405609045957,0.5635519718553996,0.5771183645059521,0.5855036782154722,0.6209845948994875,0.4345918027852153,0.4228864893336845,0.41478114306144337,0.5484085985669056,0.11859107384964448,0.08639797915433978,0.08290548774397191
31,1,0.5518895966029724,0.18683692573062027,0.6755149317575546,0.38195294075215436,0.8356381772840629,0.6314844118365865,0.8820928518791453,0.5122219519160593,0.82146490335707,0.46474342344212105,0.7304777216352779,0.5240109479970143,0.18681318681318682,0.13793103448275867,0.45000000000000007,0.9189117802430009,0.6572251190879528,0.562592847008673,0.5124216244526041,0.6137527685492802,0.5490124461376286,0.38724314390278675,0.32775875691335266,0.25287297614791354,0.3931963720332326,0.14032539221382914,0.10428519411952114,0.10543979862956232
32,1,0.4800743099787686,0.15864507047317944,0.6132642305623641,0.3547008153115876,0.8358648832464295,0.5641737619203964,0.8477032670105624,0.44923473974805117,0.6060528992878942,0.4651585119078505,0.733578318787322,0.5011196815128143,0.23076923076923073,0.2068965517241379,0.4270220588235295,0.8523507659799261,0.9295379967847266,0.8706580983135068,0.7893124717303892,0.6783094051574116,0.7032391396815415,0.45976013561685075,0.17687648143271,0.13946064661116497,0.3346108981836361,0.2709111535375336,0.1849255837239998,0.13337794913798273
33,1,0.5113057324840764,0.28231714251504236,0.6676998090438839,0.34545888076493814,0.8574019496712766,0.5938042327128021,0.8631785802014249,0.47673545370889436,0.5475584944048828,0.5048513464432107,0.5071198897565456,0.48967404827071404,0.21978021978021978,0.13793103448275867,0.415625,0.9096671949286845,0.6621101210924367,0.5377942696463305,0.4455335998848242,0.548563320677108,0.5032733526898819,0.45461113135505943,0.32628390834869636,0.31939833495071246,0.6083509891208608,0.21482526770150248,0.18606344727140317,0.22890904369019321
34,1,0.26023354564755835,0.3747778823285519,0.19556938493359866,0.335286821767557,0.6737701201541602,0.33661052179429896,0.6575779906656842,0.2702050918629618,0.6035096642929805,0.26778394645358794,0.24621038125861278,0.6148295595919382,0.29670329670329665,0.5517241379310345,0.5446691176470589,0.6743264659271002,0.5942654206919453,0.5146841115255478,0.4493958380331269,0.7367356826451511,0.6834094649825234,0.4057288613571191,0.39246773768764814,0.32218192961846875,0.5067012640750351,0.04976342657923136,0.03923353511446906,0.0704097329044889
35,1,0.4709447983014862,0.13732108860817815,0.6343641594501619,0.2892358432533918,0.88415325323056,0.5554032136623852,0.9778924097273396,0.3943708153961689,0.9031027466937944,0.561666580189903,0.7829581993569132,0.4744961433192336,0.24175824175824168,0.13793103448275867,0.40055147058823537,0.9923402007395667,0.6590028332741662,0.6201210782771702,0.641246028084264,0.649486829615567,0.6350859023912118,0.41484814398200226,0.4139847247827232,0.398769089330405,0.48749018020806056,0.15564040840043167,0.08862819170725045,0.0759234472701121
36,0,0.534299363057325,0.11434106044221015,0.44118127474939284,0.4452198375788712,0.6939469508048064,0.6152635385834506,0.9943502824858756,0.4525348254233523,0.8194303153611393,0.28578840865459454,0.928226917776757,0.7165961682010451,0.13186813186813184,0.24137931034482762,0.6564338235294119,0.996566296883254,0.5927387732017348,0.6189257031335265,0.6612997389276649,0.193892382534409,0.15217391304347816,0.09609467830605678,0.309112457203055,0.2450584810255886,0.47608731878020333,0.25169475111369366,0.18514177779800645,0.11232195297361008
37,1,0.4462845010615712,0.14772766036509677,0.6394507575073913,0.290517820038351,0.8846066651552937,0.531454047688992,0.8673544583640382,0.4062490083877177,0.7316887080366226,0.5627043013542261,0.7277216352779055,0.4443891515302314,0.2637362637362637,0.17241379310344818,0.371139705882353,0.8998943475964079,0.8779019463068223,0.7351711209691398,0.6001149489134834,0.5812668090492011,0.5055942892016346,0.3699615012912119,0.18672636291809325,0.15337861994994634,0.3996476777679911,0.3384521734318364,0.2426152655773519,0.1365343508400424
38,1,0.6007430997876857,0.18285687863690248,0.7783605027668783,0.3815349658266425,0.8635230106551806,0.675693129556165,0.9702775730778679,0.5283627555715389,0.7629704984740588,0.5169407980075753,0.7862884703720717,0.4901716844986317,0.18681318681318682,0.06896551724137934,0.41599264705882366,0.938985736925515,0.8153188479548188,0.7389896447899749,0.6117209348724848,0.6099015187470337,0.4994729347363748,0.3219981305153758,0.15319989465367395,0.09211399969354916,0.31216225867117386,0.33723471957057083,0.26646488553092706,0.21013045128553454
39,0,0.5483227176220806,0.5228387554482525,0.3592050594346399,0.5863242451505088,0.4751756971208343,0.6282085399782267,0.7808892164087446,0.5498873528447373,0.5338250254323498,0.14050744564935402,0.2713596692696371,0.8191092311520278,0.09890109890109888,0.3448275862068966,0.7753676470588237,0.8092974115161118,0.5865282470280313,0.4482887903086019,0.35273899228119143,0.4542645546590729,0.3843461616703344,0.129276446078043,0.3462733737160917,0.2625261760049032,0.45794748494298576,0.10543427132619468,0.09687770242592508,0.15537287492258828
40,0,0.529511677282378,0.1621338396480051,0.4585090081472203,0.4328609241533803,0.714350487417819,0.6108195110631645,0.9717514124293787,0.4556762531334948,0.8972533062054935,0.30540133866030206,0.7738860817638953,0.6939537198308037,0.1428571428571428,0.2068965517241379,0.6308823529411766,0.9910195456946647,0.7406049087588529,0.630421077635186,0.515158179454072,0.49562964720772007,0.4464843822240302,0.3695274006242178,0.3159599683961022,0.2895193830124112,0.5101292641702574,0.1765584792894497,0.10917800737335576,0.09135585432606833
41,1,0.47290870488322717,0.8807139990112226,0.6937270554855666,0.38446880516477544,0.8392654726819315,0.557294184154852,0.581675264062884,0.552267222322118,0.5483214649033572,0.4709697504280599,0.0956591639871383,0.43045533714854467,0.2637362637362637,0.24137931034482762,0.3577205882352942,0.6600633914421552,0.7584373932797814,0.6116122156811135,0.6003110649098602,0.7117495253915519,0.6615408799215873,0.4464360968963386,0.288912299183566,0.21875478829357983,0.3737472326040898,0.1504938988959907,0.11618724682536069,0.1164772159737899
42,0,0.7383651804670914,0.18100359358356666,0.666888967501363,0.5566608492144436,0.699161187939243,0.7942574731598215,0.9953328420535492,0.656928593338481,0.6724313326551372,0.2905619260104809,0.9208773541570969,0.70614580741478,0.07692307692307687,0.10344827586206906,0.644669117647059,0.9815108293713681,0.7298265885030348,0.6866833154647645,0.6018901954471616,0.22195360702420497,0.16259963382834308,0.17002804226936413,0.23642349223070847,0.20685428264977782,0.356035898778775,0.4217647547107165,0.2742023576532702,0.2649379707133868
43,0,0.8493736730360935,0.4061557682106701,0.7752285878271794,0.6518697665471782,0.6660621174336885,0.8843540706472499,0.8936379267993122,0.8191510741144241,0.8257884028484233,0.2610906449437036,0.5252641249425816,0.70614580741478,0.05494505494505486,0.10344827586206906,0.644669117647059,0.8951399894347598,0.842421902734602,0.7423754710561288,0.7626577005002657,0.5393974450245212,0.5247720673903794,0.4528303680349815,0.17927311035027654,0.15064610041370852,0.4037422334372843,0.3412744528374977,0.2404647034727595,0.18317118484927186
44,0,0.6443205944798303,0.19292965768030879,0.6130643402989604,0.48064471530217023,0.7404216730900024,0.7141440149302734,0.9629083763203143,0.5755476344097394,0.8453713123092574,0.3328490634566492,0.7992650436380341,0.6670813635232644,0.10989010989010983,0.13793103448275867,0.6012867647058825,0.9936608557844693,0.6249090558137462,0.5040258848151407,0.4603545278422363,0.4045493197278911,0.28097664268673817,0.1770401939194221,0.24200684751119306,0.20345778640379997,0.536386792677411,0.2369607924517861,0.1684720768285467,0.2174820704396988
45,1,0.4213269639065818,0.2210834992674856,0.6316076591812354,0.2698430890871676,0.8952618453865338,0.5068190963333439,0.8420535494964383,0.38847931628994214,0.7693285859613428,0.5880765838219271,0.5422599908130455,0.4234884299577011,0.2857142857142857,0.17241379310344818,0.3511029411764707,0.8893291072371894,0.6604403925819238,0.575916593373436,0.5937168062339948,0.6322130596424617,0.5698638877073584,0.43103344476306654,0.34163813537002896,0.22981255426732722,0.3526078986835528,0.15005118840098505,0.12841927995994717,0.14196815630181597
46,1,0.3271019108280255,0.14132913190010732,0.3810603298595445,0.29339315090177187,0.8045794604398095,0.40982909675301094,0.7209530827806436,0.32613731318024597,0.6370803662258391,0.41493280755461015,0.617363344051447,0.5232644936551383,0.29670329670329665,0.3448275862068966,0.449264705882353,0.7976756471209723,0.5748064019307839,0.4750479883415615,0.4241376847656415,0.4177246479987343,0.3420006287796127,0.17706237424547283,0.24751119304714247,0.1896675008938148,0.3868640940795582,0.22931020170996932,0.16609394201447358,0.13345785804183236
47,0,0.7505520169851381,0.20847044748205834,0.7618467694484654,0.5190194620827013,0.766946270686919,0.8043734247055541,0.9837877671333823,0.6742117343431031,0.8901322482197356,0.36392881232812746,0.8505971520440974,0.6352326449365513,0.09890109890109888,0.06896551724137934,0.566544117647059,0.98837823560486,0.8789791034219312,0.7600261929677017,0.5877097619287839,0.45733467805726935,0.4199184435855232,0.3629366751691249,0.23642349223070847,0.23351550130241583,0.47953912443164237,0.2871254254171164,0.162532429111101,0.07395569051281545
48,1,0.5570806794055203,0.6382964476831458,0.6181383042086155,0.467288352605731,0.7533439129449107,0.6362404741744285,0.7929255711127488,0.5543297758691812,0.5455239064089523,0.3476365900482541,0.2052135966926964,0.5765115700422991,0.17582417582417575,0.2068965517241379,0.5042279411764707,0.7805071315372425,0.5718948381497193,0.4652448849884765,0.4250740536269553,0.6571250593260559,0.6198010097460839,0.4926060298800678,0.47102976033710825,0.4006333316308289,0.6242292951174805,0.10486704850446862,0.0933958399708707,0.12064246758695091
49,1,0.6243312101910827,0.19954013476452426,0.8465420338089793,0.38708565680772145,0.8764452505100886,0.6966167427416108,0.9049373618275609,0.5788371428873634,0.681586978636826,0.5442847506874904,0.7638952687184198,0.4610599651654641,0.18681318681318682,0.06896551724137934,0.38731617647058836,0.9112519809825677,0.6561250150167579,0.5963073051416536,0.6024400004081025,0.496781561461794,0.4658470955929944,0.3472900394492941,0.30134316565709773,0.2474590122069564,0.5316256814340468,0.20319028250463464,0.15501115106276453,0.14659288411211224
50,1,0.6550743099787686,0.2218395547897989,0.9121804914322433,0.4091629881800858,0.8789390160961235,0.7234976535672935,0.8749692950135104,0.6239065821901146,0.5966429298067142,0.5495771286255382,0.7350711988975654,0.44115451604876843,0.18681318681318682,0.06896551724137934,0.3680147058823531,0.8613312202852614,0.8720410237581984,0.8801004063761901,0.6877515924505544,0.5906403258978009,0.5514166034804798,0.582271582249402,0.25262048986041613,0.19459625108534653,0.48877568024376894,0.23383414958080853,0.15943744026216372,0.09696945482150351
51,1,0.37973460721868363,0.3955941892546162,0.36796819443592166,0.3730364095032189,0.7277261391974608,0.4648193086355139,0.8418079096045197,0.3440762404408576,0.7459308240081384,0.3191511440875837,0.2935231970601746,0.6046280169196316,0.23076923076923073,0.3793103448275863,0.5338235294117648,0.7831484416270471,0.7802464503083666,0.7724832602540976,0.7358272184063366,0.7666508463850658,0.7445675290810568,0.4282387236806667,0.2695812483539637,0.18284897083609988,0.43349917870831056,0.19295260230762848,0.17264803604751716,0.07805102183510801
52,1,0.43933121019108284,0.15250863071121779,0.45981393510379864,0.34364391581993015,0.7927907503967355,0.5246317421367965,0.9209039548022597,0.3808108479739378,0.7121057985757884,0.3981217246925751,0.7079696830500689,0.58969893008211,0.20879120879120872,0.24137931034482762,0.518014705882353,0.9474379292128896,0.6403307601246695,0.4703692052873847,0.3227808568115167,0.36599727100142365,0.319429290033843,0.37905860359004423,0.32014748485646566,0.37547882935798554,0.623896017330445,0.2628040175977422,0.19384643393564238,0.11738617975507926
53,1,0.5018895966029724,0.22936689418454648,0.5023531099856695,0.38594874898061005,0.7744275674450238,0.5849304957255672,0.9216408744780151,0.44530002221211507,0.820701932858596,0.37347584703990044,0.5929030776297657,0.6212988305548646,0.17582417582417575,0.2068965517241379,0.5516544117647059,0.9743792921288961,0.4049125383517871,0.28775928149094465,0.2984874128672499,0.39810749881347873,0.3389491983059937,0.29493179549739373,0.48712141164076905,0.48996373665662185,0.7017163806032328,0.16697103013198308,0.1731942105502708,0.21744211598777397
